chr	start	end	gene	score	strand	length	DESCRIPTION	is_TF	is_SM_gene	SM_cluster	hasPeak.An_kdmB_48h_HA_1	peakId.An_kdmB_48h_HA_1	peakDist.An_kdmB_48h_HA_1	summitDist.An_kdmB_48h_HA_1	peakType.An_kdmB_48h_HA_1	enrichment.An_kdmB_48h_HA_1	peakCoverage.An_kdmB_48h_HA_1	pval.An_kdmB_48h_HA_1	tesPeakType.An_kdmB_48h_HA_1	tesEnrichment.An_kdmB_48h_HA_1	tesPval.An_kdmB_48h_HA_1	hasPeak.An_sntB_48h_HA_1	peakId.An_sntB_48h_HA_1	peakDist.An_sntB_48h_HA_1	summitDist.An_sntB_48h_HA_1	peakType.An_sntB_48h_HA_1	enrichment.An_sntB_48h_HA_1	peakCoverage.An_sntB_48h_HA_1	pval.An_sntB_48h_HA_1	tesPeakType.An_sntB_48h_HA_1	tesEnrichment.An_sntB_48h_HA_1	tesPval.An_sntB_48h_HA_1	hasPeak.An_ecoA_48h_HA_1	peakId.An_ecoA_48h_HA_1	peakDist.An_ecoA_48h_HA_1	summitDist.An_ecoA_48h_HA_1	peakType.An_ecoA_48h_HA_1	enrichment.An_ecoA_48h_HA_1	peakCoverage.An_ecoA_48h_HA_1	pval.An_ecoA_48h_HA_1	tesPeakType.An_ecoA_48h_HA_1	tesEnrichment.An_ecoA_48h_HA_1	tesPval.An_ecoA_48h_HA_1	hasPeak.An_rpdA_48h_HA_1	peakId.An_rpdA_48h_HA_1	peakDist.An_rpdA_48h_HA_1	summitDist.An_rpdA_48h_HA_1	peakType.An_rpdA_48h_HA_1	enrichment.An_rpdA_48h_HA_1	peakCoverage.An_rpdA_48h_HA_1	pval.An_rpdA_48h_HA_1	tesPeakType.An_rpdA_48h_HA_1	tesEnrichment.An_rpdA_48h_HA_1	tesPval.An_rpdA_48h_HA_1	An_untagged_48h_polII_1	is_expressed.An_untagged_48h_polII_1	group
ChrIII_A_nidulans_FGSC_A4	299080	299706	AN5008	.	-	626	Ortholog(s) have role in cellular copper ion homeostasis, mitochondrial respiratory chain complex IV assembly and mitochondrial intermembrane space localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	8.95686000442505	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.12904399776459	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.84995008277893	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_30	-1	-188	upstream	1.9279	11.9280040341039	5.20069	NA	NA	NA	6.8985	FALSE	01
ChrIII_A_nidulans_FGSC_A4	299911	301019	AN11775	.	+	1108	Ortholog(s) have role in Golgi to endosome transport, Golgi to plasma membrane protein transport, protein localization to Golgi apparatus, vesicle organization and integral component of Golgi membrane, trans-Golgi network localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	9.39145997333527	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.16836799621582	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.94553010177612	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_30	0	-17	overlapStart	1.9279	11.9280040341039	5.20069	NA	NA	NA	10.0571	FALSE	01
ChrIII_A_nidulans_FGSC_A4	306631	309733	AN10621	.	-	3102	Ortholog(s) have ATP binding, ATPase activity, Y-form DNA binding, double-strand/single-strand DNA junction binding, four-way junction DNA binding and guanine/thymine mispair binding, more	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	7.26232993221283	NA	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_29	0	-1	overlapStart	1.96809	11.9009428046115	4.96184	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.16736996269226	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_32	0	-23	overlapStart	2.173	13.4654249185881	6.67048	NA	NA	NA	3.9173	FALSE	05
ChrIII_A_nidulans_FGSC_A4	311913	312957	AN5004	.	-	1044	Transcript induced by light in in developmentally competent mycelia	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	9.36686001300812	NA	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_31	0	-178	overlapStart	2.32552	13.7133572022993	8.24066	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.60392000770569	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.20479003238678	NA	NA	NA	NA	6.8699	FALSE	04
ChrIII_A_nidulans_FGSC_A4	313213	316108	AN5003	.	-	2895	Ortholog(s) have role in negative regulation by symbiont of host inflammatory response	TRUE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_27	-795	-1156	upstream	5.40444	29.2911935806274	61.7008	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.02056398010254	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_19	-830	-1171	upstream	4.15377	22.8641007504722	31.56558	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_33	-461	-1196	upstream	4.2341	26.7253335730406	40.23765	NA	NA	NA	18.4835	TRUE	11
ChrIII_A_nidulans_FGSC_A4	320245	320896	AN5002	.	-	651	Protein of unknown function	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	4.58051997613907	NA	overlapEnd	7.95718	129.6637	TRUE	An_sntB_48h_HA_1_withCtrl_peak_32	0	995	includeFeature	5.52925	26.3019863256567	80.44309	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.39565002632141	NA	overlapEnd	5.5157	62.86615	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_34	0	1037	includeFeature	4.62862	44.2831627337138	56.73737	NA	NA	NA	15.7139	TRUE	05
ChrIII_A_nidulans_FGSC_A4	322046	323775	AN11774	.	-	1729	Has domain(s) with predicted role in intra-Golgi vesicle-mediated transport and Golgi transport complex localization	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_29	0	644	inside	2.24295	12.865544768159	6.97491	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.11006002616882	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_21	0	693	inside	1.9684	13.9965678590515	4.59203	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_35	0	666	inside	2.782	15.7640468753232	13.76269	NA	NA	NA	4.8494	FALSE	11
ChrIII_A_nidulans_FGSC_A4	324341	326703	AN11773	.	-	2362	Ortholog(s) have 3'-5'-exoribonuclease activity	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	7.68298995304108	NA	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_33	0	-150	overlapStart	2.14906	14.282737136294	6.70501	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_22	0	-10	overlapStart	1.89291	13.0051549090896	4.06215	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_36	0	-40	overlapStart	2.09598	12.1804167223565	6.47364	NA	NA	NA	3.9843	FALSE	07
ChrIII_A_nidulans_FGSC_A4	326863	327881	AN10622	.	+	1018	Ortholog(s) have role in mitochondrial respiratory chain complex assembly, phospholipid translocation and mitochondrial intermembrane space localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	7.81049998950958	NA	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_33	0	-10	overlapStart	2.14906	14.282737136294	6.70501	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_22	0	-150	overlapStart	1.89291	13.0051549090896	4.06215	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_36	0	-120	overlapStart	2.09598	12.1804167223565	6.47364	NA	NA	NA	2.9172	FALSE	07
ChrIII_A_nidulans_FGSC_A4	329457	330464	AN4999	.	+	1007	Protein of unknown function	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_30	0	416	inside	1.73524	14.9629801999172	3.89988	overlapEnd	5.12369	55.78988	FALSE	NA	NA	NA	NA	NA	6.67920401954651	NA	overlapEnd	2.48557	12.66309	FALSE	NA	NA	NA	NA	NA	6.69649998760223	NA	overlapEnd	2.49461	13.44868	FALSE	NA	NA	NA	NA	NA	5.23066003084183	NA	overlapEnd	3.45287	29.6712	6.0412	FALSE	08
ChrIII_A_nidulans_FGSC_A4	332182	336052	AN4998	.	+	3870	Putative Ras GTPase-activating protein; required for normal cell polarity and conidiophore development	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_31	-554	-1606	upstream	5.12369	24.6646783207738	55.78988	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_35	-1047	-1125	upstream	2.0516	15.1731092669221	6.96043	pseudo_overlapEnd	1.73561	3.44543	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_23	-1313	-1554	upstream	2.49461	24.1575502357483	13.44868	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_39	0	-214	overlapStart	1.71952	12.0834145732042	3.68896	NA	NA	NA	14.941	TRUE	15
ChrIII_A_nidulans_FGSC_A4	336408	338258	AN4997	.	+	1850	Ortholog(s) have phosphatidylcholine transporter activity, phosphatidylinositol transporter activity	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	8.82319993495941	NA	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_36	-93	-203	upstream	1.73561	12.0219444930553	3.44543	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.2087699480057	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.45737001037598	NA	NA	NA	NA	10.5406	FALSE	04
ChrIII_A_nidulans_FGSC_A4	338206	339392	AN4996	.	-	1186	Ortholog(s) have role in mitotic sister chromatid segregation and NMS complex, condensed nuclear chromosome kinetochore localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	11.6374399423599	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.477359998703	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.4676799993515	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_40	-66	-185	upstream	1.81145	14.0725763408282	4.46895	NA	NA	NA	4.3923	FALSE	01
ChrIII_A_nidulans_FGSC_A4	339687	341421	AN4995	.	+	1734	Has domain(s) with predicted integral component of membrane localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	11.0847599439621	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.8181680059433	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.33020998001099	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_40	0	-110	overlapStart	1.81145	14.0725763408282	4.46895	NA	NA	NA	3.0106	FALSE	01
ChrIII_A_nidulans_FGSC_A4	345041	346694	AN4993	.	-	1653	Putative GNAT-type acetyltransferase	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	7.73875001335144	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.49488801670075	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.38802998828888	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_41	0	4	overlapStart	2.09807	13.8961895513712	6.88671	NA	NA	NA	4.3302	FALSE	01
ChrIII_A_nidulans_FGSC_A4	346814	349001	AN4992	.	+	2187	Ortholog(s) have phospholipid:diacylglycerol acyltransferase activity and role in lipid droplet formation, triglyceride biosynthetic process	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	8.47675001907349	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.04334000682831	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.39751996421814	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_41	0	-124	overlapStart	2.09807	13.8961895513712	6.88671	NA	NA	NA	4.0446	FALSE	01
ChrIII_A_nidulans_FGSC_A4	349187	352207	AN4991	.	-	3020	Predicted inositol phosphorylceramide (IPC) synthase with a role in sphingolipid metabolism; mutation confers resistance to aureobasidin A	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_32	0	-3183	overlapStart	8.95486	36.1162475100937	124.53351	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_37	-26	-1115	upstream	3.23051	28.1451094618888	26.46529	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_24	-48	-1135	upstream	3.76445	30.651094195761	30.25071	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_42	0	-3144	overlapStart	4.56881	31.2909625868931	43.76847	NA	NA	NA	42.6786	TRUE	15
ChrIII_A_nidulans_FGSC_A4	356190	357718	AN4990	.	-	1528	Ortholog(s) have ferrous iron transmembrane transporter activity, manganese ion transmembrane transporter activity	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_33	0	-139	overlapStart	8.41894	119.070549131828	161.64929	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_39	0	-179	overlapStart	6.20079	36.235985799474	99.19702	overlapEnd	5.32239	58.67303	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_26	0	-163	overlapStart	7.90941	73.2100943871264	125.45755	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_43	0	-166	overlapStart	4.96662	63.5332466343222	63.29316	NA	NA	NA	12.1491	FALSE	15
ChrIII_A_nidulans_FGSC_A4	358607	359855	AN4989	.	-	1248	Ortholog of A. fumigatus Af293 : Afu3g09980, A. niger CBS 513.88 : An16g03710, Aspergillus sydowii : Aspsy1_0042878 and Aspergillus terreus NIH2624 : ATET_04521	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_35	0	-33	overlapStart	3.19353	20.8435210029985	20.94635	overlapEnd	2.37229	8.36259	TRUE	An_sntB_48h_HA_1_withCtrl_peak_40	0	-16	overlapStart	2.63208	19.9099788605285	15.76857	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_27	0	-46	overlapStart	2.12266	16.6325576630278	6.97022	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_44	0	-159	overlapStart	2.78375	18.2923189266459	15.05954	NA	NA	NA	33.8091	TRUE	15
ChrIII_A_nidulans_FGSC_A4	360823	362756	AN4988	.	-	1933	Ortholog(s) have intracellular localization	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_37	-7	-99	upstream	2.4568	16.0067690671831	9.84268	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_42	0	-277	overlapStart	2.84879	17.6546170435889	16.12672	pseudo_overlapEnd	2.51757	11.11062	FALSE	NA	NA	NA	NA	NA	11.5327301177979	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_46	0	-951	overlapStart	2.83495	23.9876216901524	20.74693	NA	NA	NA	9.6345	FALSE	13
ChrIII_A_nidulans_FGSC_A4	364138	366681	AN4987	.	+	2543	Putative protein kinase A (PKA) regulatory subunit	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_38	0	-474	overlapStart	4.23954	28.5662363702695	44.75447	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_42	0	-1105	overlapStart	2.84879	17.6546170435889	16.12672	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_28	0	-440	overlapStart	3.09709	23.7016526073343	21.06473	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_46	0	-431	overlapStart	2.83495	23.9876216901524	20.74693	NA	NA	NA	7.3774	FALSE	15
ChrIII_A_nidulans_FGSC_A4	366475	367615	AN4986	.	-	1140	Has domain(s) with predicted L-ascorbic acid binding, iron ion binding, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen and oxidoreductase activity, more	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_39	-56	-236	upstream	2.19268	16.4442155127432	7.54409	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_44	0	-135	overlapStart	2.24683	16.5175501516534	8.77485	overlapEnd	1.90484	4.79565	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_29	-86	-252	upstream	1.87406	14.8987940068831	4.71224	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_47	0	-231	overlapStart	2.60523	20.8488579014231	13.3846	NA	NA	NA	6.2932	FALSE	15
ChrIII_A_nidulans_FGSC_A4	367936	371221	AN4985	.	+	3285	Has domain(s) with predicted DNA binding transcription factor activity, sequence-specific DNA binding activity and role in regulation of transcription, DNA-templated	TRUE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_39	-12	-85	upstream	2.19268	16.4442155127432	7.54409	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_44	-45	-186	upstream	2.24683	16.5175501516534	8.77485	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_29	-9	-69	upstream	1.87406	14.8987940068831	4.71224	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_47	0	-90	overlapStart	2.60523	20.8488579014231	13.3846	NA	NA	NA	6.9707	FALSE	15
ChrIII_A_nidulans_FGSC_A4	374340	377593	AN4984	.	+	3253	Putative cyclin-dependent protein kinase; locus contains the conserved upstream open reading frame (uORF) AN4984-uORF	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_40	0	-2039	overlapStart	3.61257	32.3591155606946	31.95767	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_45	0	-1480	overlapStart	2.40867	20.7406363378872	11.87393	overlapEnd	1.97448	6.69624	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_30	0	-2098	overlapStart	2.43212	22.8284810356757	12.3273	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_48	0	-2065	overlapStart	3.0103	31.4575827839826	25.23446	NA	NA	NA	75.1586	TRUE	15
ChrIII_A_nidulans_FGSC_A4	381998	383827	AN4982	.	+	1829	Ortholog of A. fumigatus Af293 : Afu3g10065, A. niger CBS 513.88 : An16g03820, A. oryzae RIB40 : AO090003000540, Neosartorya fischeri NRRL 181 : NFIA_067230 and Aspergillus wentii : Aspwe1_0049188	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	7.03805996894836	NA	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_47	0	-1	overlapStart	2.13205	15.1995423306398	6.71595	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.9212900853157	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.65011000919342	NA	NA	NA	NA	8.237	FALSE	04
ChrIII_A_nidulans_FGSC_A4	388810	389144	AN11771	.	-	334	Protein of unknown function	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_41	-63	-145	upstream	1.92298	16.867146019387	5.78712	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	11.6878159713745	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	13.8225201864243	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_49	0	-155	overlapStart	1.99957	17.4831292137267	7.21694	NA	NA	NA	10.7915	FALSE	09
ChrIII_A_nidulans_FGSC_A4	390904	393459	AN4978	.	-	2555	Ortholog(s) have role in mRNA export from nucleus and nucleus localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	7.32546998023987	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.17098002433777	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.09012991714478	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_50	-6	-160	upstream	2.10704	14.0715798026964	6.72814	NA	NA	NA	15.3709	TRUE	01
ChrIII_A_nidulans_FGSC_A4	393799	396118	AN4977	.	-	2319	Ortholog(s) have mitochondrion localization	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_42	-92	-213	upstream	2.29311	16.3738018803703	7.7431	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_48	-3	-239	upstream	2.56665	14.7279386090027	11.71587	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_31	-183	-281	upstream	1.90648	12.3563923614438	4.36037	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_51	0	-227	overlapStart	3.30248	20.5440845934221	21.91389	NA	NA	NA	4.1915	FALSE	15
ChrIII_A_nidulans_FGSC_A4	397694	399940	AN4976	.	+	2246	Putative TATA-binding protein; contains a uORF in the upstream leader sequence	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_43	0	-195	overlapStart	3.92989	41.0336433051712	42.70574	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_49	0	-246	overlapStart	3.4182	25.5656148774416	35.17024	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_32	0	-177	overlapStart	3.453	32.9987954900332	28.78952	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_52	0	-189	overlapStart	3.31943	31.4522199807172	34.1084	NA	NA	NA	88.0196	TRUE	15
ChrIII_A_nidulans_FGSC_A4	405934	407956	AN4973	.	+	2022	Ortholog of A. fumigatus Af293 : Afu3g10150, A. niger CBS 513.88 : An16g03980, A. oryzae RIB40 : AO090003000550, Aspergillus wentii : Aspwe1_0049197 and Aspergillus sydowii : Aspsy1_0056460	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_44	-272	-961	upstream	4.77789	26.9469782900523	45.0125	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_51	-79	-1829	upstream	5.14738	28.1118888616562	58.78524	pseudo_overlapEnd	2.23082	7.35317	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_33	-750	-1855	upstream	4.25981	24.4410940452858	31.25647	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_53	0	-1842	overlapStart	3.91894	25.5613796410778	32.85789	NA	NA	NA	35.3416	TRUE	15
ChrIII_A_nidulans_FGSC_A4	408294	411753	AN4972	.	+	3459	Has domain(s) with predicted DNA binding, RNA polymerase II transcription factor activity, sequence-specific DNA binding, zinc ion binding activity and role in regulation of transcription, DNA-templated, transcription, DNA-templated	TRUE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	7.61943998527527	NA	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_52	-16	-321	upstream	2.23082	13.662094488281	7.35317	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.09480007362366	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_54	0	-2	overlapStart	1.72717	12.8783649336105	3.52465	NA	NA	NA	4.2551	FALSE	05
ChrIII_A_nidulans_FGSC_A4	417479	420451	AN4969	.	-	2972	Putative component of the kinetochore-associated Ndc80 complex	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_45	-73	-200	upstream	2.22138	17.3380979005841	8.84449	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_53	-45	-206	upstream	2.73685	24.8236161843173	16.98666	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_34	0	-164	overlapStart	2.32806	16.8608252645696	9.4278	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_55	0	-199	overlapStart	3.40878	29.6024681639164	29.12209	NA	NA	NA	5.5074	FALSE	15
ChrIII_A_nidulans_FGSC_A4	420750	422335	AN10610	.	+	1585	Ortholog(s) have peroxisome matrix targeting signal-1 binding, peroxisome matrix targeting signal-2 binding, protein binding, bridging activity	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_45	0	-99	overlapStart	2.22138	17.3380979005841	8.84449	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_53	0	-93	overlapStart	2.73685	24.8236161843173	16.98666	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_34	0	-135	overlapStart	2.32806	16.8608252645696	9.4278	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_55	0	-100	overlapStart	3.40878	29.6024681639164	29.12209	pseudo_insideOverlapEnd	2.41216	8.98794	8.2305	FALSE	15
ChrIII_A_nidulans_FGSC_A4	422454	423914	AN10620	.	+	1460	Ortholog of A. fumigatus Af293 : Afu3g10200, A. oryzae RIB40 : AO090003000556, Aspergillus wentii : Aspwe1_0025004, Aspergillus zonatus : Aspzo1_0012301 and Aspergillus sydowii : Aspsy1_0146861	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	6.56327998256683	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.9687600812912	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.07469004440308	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_56	-160	-434	upstream	2.41216	12.3803448008395	8.98794	NA	NA	NA	6.5228	FALSE	01
ChrIII_A_nidulans_FGSC_A4	428228	436029	AN4965	.	-	7801	Ortholog(s) have role in nuclear-transcribed mRNA poly(A) tail shortening and CCR4-NOT core complex localization	TRUE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_46	-73	-171	upstream	2.7661	16.3461219133475	11.61347	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_54	-9	-171	upstream	2.96796	16.1859047957046	15.77021	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_35	-149	-473	upstream	2.35931	14.6427273408078	7.39935	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_57	0	-174	overlapStart	2.63152	15.7672666613261	11.57026	NA	NA	NA	7.5644	FALSE	15
ChrIII_A_nidulans_FGSC_A4	438597	442775	AN4963	.	+	4178	Ortholog(s) have phospholipid binding, protein membrane anchor activity	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	7.11964999961853	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.8810720691680896	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_36	0	1636	inside	4.23279	22.0996827901299	25.6984	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_58	0	1698	inside	2.9411	17.6640909632204	15.14899	NA	NA	NA	5.9272	FALSE	03
ChrIII_A_nidulans_FGSC_A4	445086	445993	AN4961	.	-	907	Has domain(s) with predicted role in mitotic cell cycle and DASH complex, mitotic spindle localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	6.29227001476288	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.75343201351166	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.222289935112	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_59	-9	-157	upstream	1.9993	12.8830492677111	5.64996	NA	NA	NA	5.2576	FALSE	01
