chr	start	end	gene	score	strand	length	DESCRIPTION	is_TF	is_SM_gene	SM_cluster	hasPeak.An_kdmB_20h_HA_1	peakId.An_kdmB_20h_HA_1	peakDist.An_kdmB_20h_HA_1	summitDist.An_kdmB_20h_HA_1	peakType.An_kdmB_20h_HA_1	enrichment.An_kdmB_20h_HA_1	peakCoverage.An_kdmB_20h_HA_1	pval.An_kdmB_20h_HA_1	tesPeakType.An_kdmB_20h_HA_1	tesEnrichment.An_kdmB_20h_HA_1	tesPval.An_kdmB_20h_HA_1	hasPeak.An_sntB_20h_HA_1	peakId.An_sntB_20h_HA_1	peakDist.An_sntB_20h_HA_1	summitDist.An_sntB_20h_HA_1	peakType.An_sntB_20h_HA_1	enrichment.An_sntB_20h_HA_1	peakCoverage.An_sntB_20h_HA_1	pval.An_sntB_20h_HA_1	tesPeakType.An_sntB_20h_HA_1	tesEnrichment.An_sntB_20h_HA_1	tesPval.An_sntB_20h_HA_1	hasPeak.An_ecoA_20h_HA_1	peakId.An_ecoA_20h_HA_1	peakDist.An_ecoA_20h_HA_1	summitDist.An_ecoA_20h_HA_1	peakType.An_ecoA_20h_HA_1	enrichment.An_ecoA_20h_HA_1	peakCoverage.An_ecoA_20h_HA_1	pval.An_ecoA_20h_HA_1	tesPeakType.An_ecoA_20h_HA_1	tesEnrichment.An_ecoA_20h_HA_1	tesPval.An_ecoA_20h_HA_1	hasPeak.An_rpdA_20h_HA_1	peakId.An_rpdA_20h_HA_1	peakDist.An_rpdA_20h_HA_1	summitDist.An_rpdA_20h_HA_1	peakType.An_rpdA_20h_HA_1	enrichment.An_rpdA_20h_HA_1	peakCoverage.An_rpdA_20h_HA_1	pval.An_rpdA_20h_HA_1	tesPeakType.An_rpdA_20h_HA_1	tesEnrichment.An_rpdA_20h_HA_1	tesPval.An_rpdA_20h_HA_1	An_untagged_20h_polII_1	is_expressed.An_untagged_20h_polII_1	group
ChrIII_A_nidulans_FGSC_A4	306631	309733	AN10621	.	-	3102	Ortholog(s) have ATP binding, ATPase activity, Y-form DNA binding, double-strand/single-strand DNA junction binding, four-way junction DNA binding and guanine/thymine mispair binding, more	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	5.1196900280714	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.12149997806549	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	12.7398840680122	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_38	0	-2	overlapStart	2.45669	13.8270856993539	9.87185	NA	NA	NA	2.3905	FALSE	01
ChrIII_A_nidulans_FGSC_A4	309889	311668	AN5005	.	-	1779	Ortholog of A. fumigatus Af293 : Afu3g09840, A. niger CBS 513.88 : An16g03510, A. oryzae RIB40 : AO090005001262, Aspergillus wentii : Aspwe1_0036826 and Aspergillus sydowii : Aspsy1_0042841	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	8.47482006072998	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.02826000881195	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.56740799808502	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_39	0	-220	overlapStart	2.34841	14.1286474183805	9.0673	NA	NA	NA	4.4644	FALSE	01
ChrIII_A_nidulans_FGSC_A4	313213	316108	AN5003	.	-	2895	Ortholog(s) have role in negative regulation by symbiont of host inflammatory response	TRUE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_29	-676	-1167	upstream	4.88944	36.0508768784004	22.57152	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_25	-690	-1168	upstream	3.63891	32.4341313187576	38.43925	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_17	-964	-1138	upstream	2.59162	26.0925218077912	5.95823	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_40	-590	-1198	upstream	3.43474	27.0463942821037	34.06801	NA	NA	NA	12.7373	FALSE	15
ChrIII_A_nidulans_FGSC_A4	320245	320896	AN5002	.	-	651	Protein of unknown function	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	3.8127099801302	NA	overlapEnd	6.6577	52.5059	FALSE	NA	NA	NA	NA	NA	5.00794995689392	NA	overlapEnd	3.3627	44.53399	FALSE	NA	NA	NA	NA	NA	4.5503659901619	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_41	0	1091	includeFeature	4.82741	39.5814714317334	83.07434	NA	NA	NA	16.4503	TRUE	01
ChrIII_A_nidulans_FGSC_A4	324341	326703	AN11773	.	-	2362	Ortholog(s) have 3'-5'-exoribonuclease activity	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	8.94198999977112	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.95759000968933	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.33534395313263	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_42	0	-1	overlapStart	2.19192	13.6237873603339	7.70746	NA	NA	NA	3.9603	FALSE	01
ChrIII_A_nidulans_FGSC_A4	326863	327881	AN10622	.	+	1018	Ortholog(s) have role in mitochondrial respiratory chain complex assembly, phospholipid translocation and mitochondrial intermembrane space localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	7.30072998189926	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.13397002887726	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.98882594299316	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_42	0	-159	overlapStart	2.19192	13.6237873603339	7.70746	NA	NA	NA	1.8316	FALSE	01
ChrIII_A_nidulans_FGSC_A4	329457	330464	AN4999	.	+	1007	Protein of unknown function	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_31	0	1051	includeFeature	6.1725	33.782186682883	28.78075	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_29	0	1841	includeFeature	3.32802	28.329126561342	29.14546	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_19	0	425	inside	2.25106	23.2718523101449	4.37329	pseudo_overlapEnd	4.30818	15.28707	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_43	0	1871	includeFeature	3.83828	27.3510769072421	36.60989	NA	NA	NA	5.2471	FALSE	15
ChrIII_A_nidulans_FGSC_A4	332182	336052	AN4998	.	+	3870	Putative Ras GTPase-activating protein; required for normal cell polarity and conidiophore development	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	6.33350998330116	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	3.99452000951767	NA	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_20	-434	-1620	upstream	4.30818	27.2661582102216	15.28707	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	4.74551999330521	NA	NA	NA	NA	11.3943	FALSE	02
ChrIII_A_nidulans_FGSC_A4	338206	339392	AN4996	.	-	1186	Ortholog(s) have role in mitotic sister chromatid segregation and NMS complex, condensed nuclear chromosome kinetochore localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	15.9248799095154	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	13.6078599891663	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	12.5830240516663	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_44	-18	-170	upstream	1.8787	14.4217180220807	5.4806	NA	NA	NA	4.3033	FALSE	01
ChrIII_A_nidulans_FGSC_A4	339687	341421	AN4995	.	+	1734	Has domain(s) with predicted integral component of membrane localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	17.0222499008179	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	13.906450006485	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	12.2906940307617	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_44	0	-125	overlapStart	1.8787	14.4217180220807	5.4806	NA	NA	NA	1.6315	FALSE	01
ChrIII_A_nidulans_FGSC_A4	345041	346694	AN4993	.	-	1653	Putative GNAT-type acetyltransferase	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	12.2149200534821	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.1187999753952	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.36454198360443	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_45	0	-90	overlapStart	1.66692	11.3081860246584	3.52576	NA	NA	NA	5	FALSE	01
ChrIII_A_nidulans_FGSC_A4	346814	349001	AN4992	.	+	2187	Ortholog(s) have phospholipid:diacylglycerol acyltransferase activity and role in lipid droplet formation, triglyceride biosynthetic process	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	13.2821500053406	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.4903899974823	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.81515796947479	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_45	0	-30	overlapStart	1.66692	11.3081860246584	3.52576	NA	NA	NA	2.2791	FALSE	01
ChrIII_A_nidulans_FGSC_A4	349187	352207	AN4991	.	-	3020	Predicted inositol phosphorylceramide (IPC) synthase with a role in sphingolipid metabolism; mutation confers resistance to aureobasidin A	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_32	0	-779	overlapStart	5.7878	62.5283075696828	35.30713	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_30	0	-187	overlapStart	3.19442	37.5228076884592	34.2878	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_21	-44	-177	upstream	2.84615	34.9776539384273	8.43429	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_46	0	-169	overlapStart	3.7549	42.2688275296414	50.23927	NA	NA	NA	34.237	TRUE	15
ChrIII_A_nidulans_FGSC_A4	356190	357718	AN4990	.	-	1528	Ortholog(s) have ferrous iron transmembrane transporter activity, manganese ion transmembrane transporter activity	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_34	0	-159	overlapStart	8.56565	72.3016878221515	65.21816	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_32	0	-125	overlapStart	3.37656	45.5401630463807	39.58155	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_24	0	-149	overlapStart	5.11276	41.3995382524755	25.7327	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_48	0	-150	overlapStart	4.69346	52.0786323827856	72.58833	NA	NA	NA	2.5214	FALSE	15
ChrIII_A_nidulans_FGSC_A4	358607	359855	AN4989	.	-	1248	Ortholog of A. fumigatus Af293 : Afu3g09980, A. niger CBS 513.88 : An16g03710, Aspergillus sydowii : Aspsy1_0042878 and Aspergillus terreus NIH2624 : ATET_04521	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_35	0	-83	overlapStart	3.74789	28.4216666349239	10.76793	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_33	0	-132	overlapStart	3.20928	27.3512549305342	26.50577	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_25	0	-103	overlapStart	4.12862	29.6048096323306	12.86882	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_49	0	-89	overlapStart	4.66286	25.2724363404091	48.20355	NA	NA	NA	25.8172	TRUE	15
ChrIII_A_nidulans_FGSC_A4	360823	362756	AN4988	.	-	1933	Ortholog(s) have intracellular localization	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_36	-38	-875	upstream	3.6833	26.0541119689941	11.30966	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_34	-88	-407	upstream	2.32817	16.9079681145717	10.23595	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	14.0817500591278	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_50	0	-848	overlapStart	3.49961	21.7620704170933	29.13165	NA	NA	NA	12.8822	FALSE	13
ChrIII_A_nidulans_FGSC_A4	364138	366681	AN4987	.	+	2543	Putative protein kinase A (PKA) regulatory subunit	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_36	-96	-507	upstream	3.6833	26.0541119689941	11.30966	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_35	-89	-470	upstream	2.99318	23.085505655451	20.94835	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_26	-361	-500	upstream	3.68748	26.3967446137678	11.07173	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_50	-19	-534	upstream	3.49961	21.7620704170933	29.13165	NA	NA	NA	4.9278	FALSE	15
ChrIII_A_nidulans_FGSC_A4	366475	367615	AN4986	.	-	1140	Has domain(s) with predicted L-ascorbic acid binding, iron ion binding, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen and oxidoreductase activity, more	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_37	-19	-179	upstream	3.62903	24.7944392385512	9.62468	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_36	0	-88	overlapStart	2.38485	16.7704793047314	10.62608	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_27	-31	-137	upstream	2.33933	15.3092729622591	4.044	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_51	0	-213	overlapStart	3.56164	21.1816601187815	26.96305	NA	NA	NA	4.4258	FALSE	15
ChrIII_A_nidulans_FGSC_A4	367936	371221	AN4985	.	+	3285	Has domain(s) with predicted DNA binding transcription factor activity, sequence-specific DNA binding activity and role in regulation of transcription, DNA-templated	TRUE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_37	0	-142	overlapStart	3.62903	24.7944392385512	9.62468	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_36	0	-233	overlapStart	2.38485	16.7704793047314	10.62608	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_27	-10	-184	upstream	2.33933	15.3092729622591	4.044	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_51	0	-108	overlapStart	3.56164	21.1816601187815	26.96305	NA	NA	NA	5.1244	FALSE	15
ChrIII_A_nidulans_FGSC_A4	374340	377593	AN4984	.	+	3253	Putative cyclin-dependent protein kinase; locus contains the conserved upstream open reading frame (uORF) AN4984-uORF	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_38	0	-1137	overlapStart	5.38106	39.165701137053	30.40666	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_39	0	-1052	overlapStart	3.37165	26.8134441124334	29.12997	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_29	-196	-324	upstream	2.85972	25.7141787771116	7.42617	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_52	0	-1167	overlapStart	3.10857	31.7622157181945	29.48873	NA	NA	NA	41.94	TRUE	15
ChrIII_A_nidulans_FGSC_A4	388810	389144	AN11771	.	-	334	Protein of unknown function	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	8.96528000688553	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.65836998462677	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.26899989700317	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_53	-101	-257	upstream	2.31473	14.7856765003765	8.99208	NA	NA	NA	7.7164	FALSE	01
ChrIII_A_nidulans_FGSC_A4	393799	396118	AN4977	.	-	2319	Ortholog(s) have mitochondrion localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	12.0573700370789	NA	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_40	-71	-226	upstream	2.36199	15.3305051351674	9.64277	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.43013797569275	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_54	0	-1420	overlapStart	2.96057	27.4346196207217	37.38397	NA	NA	NA	4.2184	FALSE	05
ChrIII_A_nidulans_FGSC_A4	397694	399940	AN4976	.	+	2246	Putative TATA-binding protein; contains a uORF in the upstream leader sequence	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_39	-14	-181	upstream	3.61395	44.8686809934419	17.22371	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_41	0	-197	overlapStart	2.92582	29.6642781662413	30.76549	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_30	-74	-207	upstream	3.69244	43.3120244927363	16.15754	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_54	0	-156	overlapStart	2.96057	27.4346196207217	37.38397	NA	NA	NA	94.8739	TRUE	15
ChrIII_A_nidulans_FGSC_A4	400006	401718	AN4975	.	-	1712	Has domain(s) with predicted oxidoreductase activity and role in oxidation-reduction process	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	7.28292004394531	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.06885002708435	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.4810998811722	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_56	0	-9	overlapStart	1.83909	12.4048598146884	5.23368	overlapEnd	2.26955	10.65503	10.5689	FALSE	01
ChrIII_A_nidulans_FGSC_A4	401936	403176	AN4974	.	+	1240	Ortholog of A. fumigatus Af293 : Afu3g10140, A. niger CBS 513.88 : An16g03960, A. oryzae RIB40 : AO090003000548, Aspergillus wentii : Aspwe1_0036871 and Aspergillus sydowii : Aspsy1_0042909	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	8.63100003147125	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.00928001117706	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.40341791772842	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_56	-82	-209	upstream	1.83909	12.4048598146884	5.23368	NA	NA	NA	4.0745	FALSE	01
ChrIII_A_nidulans_FGSC_A4	405934	407956	AN4973	.	+	2022	Ortholog of A. fumigatus Af293 : Afu3g10150, A. niger CBS 513.88 : An16g03980, A. oryzae RIB40 : AO090003000550, Aspergillus wentii : Aspwe1_0049197 and Aspergillus sydowii : Aspsy1_0056460	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_41	-315	-930	upstream	5.68379	36.1036938881387	26.3833	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_42	-114	-923	upstream	3.58891	24.0892229515841	32.13489	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_32	-754	-893	upstream	3.37141	26.2789374532238	9.25266	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_57	-43	-990	upstream	4.32683	31.8275817212528	49.08986	NA	NA	NA	19.2212	TRUE	15
ChrIII_A_nidulans_FGSC_A4	417479	420451	AN4969	.	-	2972	Putative component of the kinetochore-associated Ndc80 complex	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_42	-42	-222	upstream	4.95811	46.124567480345	22.8808	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_43	-58	-200	upstream	3.32802	30.5237828210781	29.14546	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_33	-27	-211	upstream	4.16837	36.5788623331519	15.92447	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_58	0	-202	overlapStart	4.76585	39.6629522981897	64.75917	NA	NA	NA	4.0525	FALSE	15
ChrIII_A_nidulans_FGSC_A4	420750	422335	AN10610	.	+	1585	Ortholog(s) have peroxisome matrix targeting signal-1 binding, peroxisome matrix targeting signal-2 binding, protein binding, bridging activity	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_42	0	-77	overlapStart	4.95811	46.124567480345	22.8808	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_43	0	-99	overlapStart	3.32802	30.5237828210781	29.14546	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_33	0	-88	overlapStart	4.16837	36.5788623331519	15.92447	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_58	0	-97	overlapStart	4.76585	39.6629522981897	64.75917	NA	NA	NA	5.4194	FALSE	15
ChrIII_A_nidulans_FGSC_A4	428228	436029	AN4965	.	-	7801	Ortholog(s) have role in nuclear-transcribed mRNA poly(A) tail shortening and CCR4-NOT core complex localization	TRUE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_43	-80	-148	upstream	3.7693	23.686225493749	11.09892	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_44	-113	-188	upstream	2.2585	14.5584335829082	9.07717	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	17.870631860733	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_59	-89	-168	upstream	2.56132	16.2759484583332	12.80336	NA	NA	NA	5.5253	FALSE	13
ChrIII_A_nidulans_FGSC_A4	436756	437858	AN4964	.	-	1102	Has domain(s) with predicted endodeoxyribonuclease activity, producing 5'-phosphomonoesters activity	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	4.75253002095222	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.12239001274109	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.1534939956665	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_60	-381	-685	pseudo_upstream	2.68663	20.3519502437956	16.77313	NA	NA	NA	1.8099	FALSE	01
ChrIII_A_nidulans_FGSC_A4	438597	442775	AN4963	.	+	4178	Ortholog(s) have phospholipid binding, protein membrane anchor activity	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_44	0	-26	overlapStart	3.19592	24.5386077100215	8.013	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_45	0	-37	overlapStart	2.4267	18.1422942771187	12.12401	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	15.7729859733582	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_60	0	-54	overlapStart	2.68663	20.3519502437956	16.77313	NA	NA	NA	15.2314	TRUE	13
ChrIII_A_nidulans_FGSC_A4	445086	445993	AN4961	.	-	907	Has domain(s) with predicted role in mitotic cell cycle and DASH complex, mitotic spindle localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	10.6490100879669	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.03987999868393	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.331369966507	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_61	0	-89	overlapStart	2.1514	13.803216508164	7.06858	NA	NA	NA	3.6959	FALSE	01
ChrIII_A_nidulans_FGSC_A4	446239	448241	AN4960	.	+	2002	Ortholog of A. fumigatus Af293 : Afu3g10270, A. niger CBS 513.88 : An16g04130, A. oryzae RIB40 : AO090003000567, Aspergillus wentii : Aspwe1_0025013 and Aspergillus sydowii : Aspsy1_0042928	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	10.2119801015854	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.53002001047134	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.4083739752769	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_61	0	-157	overlapStart	2.1514	13.803216508164	7.06858	NA	NA	NA	7.3992000000000004	FALSE	01
ChrIII_A_nidulans_FGSC_A4	448745	451414	AN4959	.	-	2669	Has domain(s) with predicted role in DNA replication and nucleus localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	9.38861006402969	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.17171000146866	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.73679803657532	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_62	-199	-360	upstream	1.61787	13.6438427096371	3.63811	NA	NA	NA	3.4751	FALSE	01
ChrIII_A_nidulans_FGSC_A4	451794	453387	AN4958	.	+	1593	Has domain(s) with predicted nucleus localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	9.35025006246567	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.16394000196457	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.71113003635407	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_62	0	-20	overlapStart	1.61787	13.6438427096371	3.63811	NA	NA	NA	2.9891	FALSE	01
ChrIII_A_nidulans_FGSC_A4	453425	455445	AN4957	.	-	2020	Putative galactokinase with a predicted role in galactose and galactitol metabolism	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_45	-90	-636	upstream	5.26056	31.5851024030203	21.61477	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_46	-6	-622	upstream	4.28867	25.1554112235186	43.78953	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_34	-296	-619	pseudo_upstream	3.41415	22.7219539785678	9.16959	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_63	0	-587	overlapStart	5.352	32.6738946851466	68.85024	NA	NA	NA	4.7733	FALSE	15
ChrIII_A_nidulans_FGSC_A4	456248	459094	AN4956	.	+	2846	Large subunit of acetolactate synthase involved in branched-chain amino acid biosynthesis under hypoxic conditions	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_45	0	-167	overlapStart	5.26056	31.5851024030203	21.61477	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_46	-33	-181	upstream	4.28867	25.1554112235186	43.78953	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_34	0	-184	overlapStart	3.41415	22.7219539785678	9.16959	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_63	0	-216	overlapStart	5.352	32.6738946851466	68.85024	NA	NA	NA	9.8109	FALSE	15
ChrIII_A_nidulans_FGSC_A4	459268	461150	AN4955	.	+	1882	Has domain(s) with predicted zinc ion binding activity	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	12.4793300695419	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.31908005046845	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.57491202402115	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_64	0	39	overlapStart	1.74952	11.9562985102336	3.95036	NA	NA	NA	7.5902	FALSE	01
