chr	start	end	gene	score	strand	length	DESCRIPTION	is_TF	is_SM_gene	SM_cluster	An_untagged_20h_polII_1	is_expressed.An_untagged_20h_polII_1	An_untagged_48h_polII_1	is_expressed.An_untagged_48h_polII_1	An_kdmB_del_20h_polII_1	is_expressed.An_kdmB_del_20h_polII_1	An_kdmB_del_48h_polII_1	is_expressed.An_kdmB_del_48h_polII_1	untagged_48h_vs_untagged_20h_polII	kdmB_del_48h_vs_kdmB_del_20h_polII	kdmB_del_20h_vs_untagged_20h_polII	kdmB_del_48h_vs_untagged_48h_polII	hasPeak.An_kdmB_20h_HA_1	peakId.An_kdmB_20h_HA_1	peakDist.An_kdmB_20h_HA_1	summitDist.An_kdmB_20h_HA_1	peakType.An_kdmB_20h_HA_1	enrichment.An_kdmB_20h_HA_1	pval.An_kdmB_20h_HA_1	tesPeakType.An_kdmB_20h_HA_1	tesEnrichment.An_kdmB_20h_HA_1	tesPval.An_kdmB_20h_HA_1	hasPeak.An_kdmB_48h_HA_1	peakId.An_kdmB_48h_HA_1	peakDist.An_kdmB_48h_HA_1	summitDist.An_kdmB_48h_HA_1	peakType.An_kdmB_48h_HA_1	enrichment.An_kdmB_48h_HA_1	pval.An_kdmB_48h_HA_1	tesPeakType.An_kdmB_48h_HA_1	tesEnrichment.An_kdmB_48h_HA_1	tesPval.An_kdmB_48h_HA_1	group
ChrIII_A_nidulans_FGSC_A4	165235	166227	AN5047	.	-	992	Protein of unknown function	FALSE	FALSE	NA	0.9464	FALSE	3.5254	FALSE	2.9854	FALSE	2.581	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	170618	171175	AN5046	.	+	557	Anisin-1; secreted defensin-like peptide with a predicted role in defense response; high homology to the mosquito defensin AaDefA1	FALSE	FALSE	NA	1.4519	FALSE	2.3579	FALSE	1.6287	FALSE	0.6811	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	171985	173944	AN10613	.	-	1959	Putative cytochrome P450	FALSE	FALSE	NA	0.8346	FALSE	2.2441	FALSE	1.4159	FALSE	1.1034	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	174504	175858	AN10624	.	-	1354	Ortholog of A. nidulans FGSC A4 : AN10787, Aspergillus brasiliensis : Aspbr1_0059853, Neosartorya fischeri NRRL 181 : NFIA_047300 and Aspergillus versicolor : Aspve1_0089701, Aspve1_0874507	FALSE	FALSE	NA	1.0877	FALSE	2.1901	FALSE	1.1424	FALSE	0.9583	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	176261	178368	AN5044	.	+	2107	Has domain(s) with predicted FAD binding, oxidoreductase activity and role in metabolic process	FALSE	FALSE	NA	1.5399	FALSE	2.6607	FALSE	1.3108	FALSE	0.9375	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	178819	180284	AN10623	.	-	1465	Has domain(s) with predicted DNA binding, zinc ion binding activity, role in transcription, DNA-templated and nucleus localization	TRUE	FALSE	NA	0.8998	FALSE	2.2136	FALSE	1.2864	FALSE	1.004	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	181133	182222	AN10612	.	-	1089	Has domain(s) with predicted catalytic activity and role in metabolic process	FALSE	FALSE	NA	1.554	FALSE	3.6754	FALSE	1.4951	FALSE	0.9697	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	189114	190680	AN5041	.	-	1566	Putative aromatic-amino-acid transaminase with a predicted role in aromatic amino acid biosynthesis	FALSE	FALSE	NA	0.7959	FALSE	2.216	FALSE	1.4563	FALSE	1.2736	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	192398	195161	AN5040	.	+	2763	Has domain(s) with predicted DNA binding, zinc ion binding activity, role in transcription, DNA-templated and nucleus localization	FALSE	FALSE	NA	0.816	FALSE	2.4164	FALSE	1.637	FALSE	1.0461	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	195271	197830	AN5039	.	-	2559	Ortholog of A. nidulans FGSC A4 : AN10386, A. niger CBS 513.88 : An09g05600, An13g01270 and A. oryzae RIB40 : AO090026000484, AO090005000917, AO090103000243, AO090005001067	FALSE	FALSE	NA	0.9126	FALSE	1.3636	FALSE	1.555	FALSE	1.5904	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	199490	200214	AN5038	.	+	724	Has domain(s) with predicted role in cell wall macromolecule catabolic process	FALSE	FALSE	NA	1.2678	FALSE	1.9471	FALSE	1.4043	FALSE	0.9097	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	202828	203383	AN11455	.	+	555	Protein of unknown function	FALSE	FALSE	NA	0.4217	FALSE	1.704	FALSE	1.2892	FALSE	1.0607	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	204097	208360	AN5037	.	-	4263	Has domain(s) with predicted flavin adenine dinucleotide binding, oxidoreductase activity, acting on CH-OH group of donors activity and role in oxidation-reduction process	FALSE	FALSE	NA	0.7109	FALSE	1.7995	FALSE	1.4872	FALSE	1.3492	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	210001	210301	AN11780	.	-	300	Protein of unknown function	FALSE	FALSE	NA	5.2962	FALSE	2.9202	FALSE	3.0309	FALSE	3.6872	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	210618	212102	AN5036	.	-	1484	Has domain(s) with predicted hydrolase activity and role in metabolic process	FALSE	FALSE	NA	2.3108	FALSE	5.1047	FALSE	1.4468	FALSE	4.6163	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	216105	218083	AN5035	.	+	1978	Has domain(s) with predicted solute:proton antiporter activity, role in cation transport, transmembrane transport and integral component of membrane localization	FALSE	FALSE	NA	5.2214	FALSE	2.4999	FALSE	1.646	FALSE	4.2084	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_25	-627	-1000	upstream	4.58793	17.61508	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_21	-714	-898	upstream	3.08211	16.96888	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	220212	221604	AN5034	.	-	1392	Ortholog of A. niger CBS 513.88 : An08g08680, Aspergillus wentii : Aspwe1_0042624, Aspwe1_0046716, Aspergillus versicolor : Aspve1_0127134, Aspve1_0879797 and Aspergillus niger ATCC 1015 : 38042-mRNA	FALSE	FALSE	NA	6.5888	FALSE	2.9033	FALSE	3.8079	FALSE	1.6968	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	223923	226056	AN5033	.	-	2133	Predicted glycosylphosphatidylinositol (GPI)-anchored protein	FALSE	FALSE	NA	1.3654	FALSE	2.4096	FALSE	1.494	FALSE	1.2628	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	228076	229687	AN5032	.	-	1611	Has domain(s) with predicted role in transmembrane transport and integral component of membrane localization	FALSE	FALSE	NA	0.7391	FALSE	1.6607	FALSE	1.5281	FALSE	1.2394	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	231110	232395	AN5031	.	+	1285	Putative malate dehydrogenase with a predicted role in the methylglyoxal bypass or the TCA cycle	FALSE	FALSE	NA	0.5334	FALSE	2.2147	FALSE	1.2224	FALSE	0.5124	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	233019	234231	AN5030	.	-	1212	Has domain(s) with predicted NAD binding, oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor activity and role in oxidation-reduction process	FALSE	FALSE	NA	0.7698	FALSE	1.7795	FALSE	1.2103	FALSE	0.8951	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	234802	236470	AN5029	.	+	1668	Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport and integral component of membrane, membrane localization	FALSE	FALSE	NA	0.8928	FALSE	1.8603	FALSE	1.3842	FALSE	1.4754	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	237310	241562	AN5028	.	-	4252	Fatty acid oxygenase that plays a role in oxylipin biosynthesis; responsible for the formation of the psi-factor component psiB-beta; expression reduced after exposure to farnesol	FALSE	FALSE	NA	4.2385	FALSE	12.1919	FALSE	9.1791	FALSE	27.0995	TRUE	0	1.46493445042524	0	1.09089209177683	TRUE	An_kdmB_20h_HA_1_narrow_peak_26	-1080	-1261	upstream	3.3715	9.70415	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_22	0	-1246	overlapStart	5.16936	56.99329	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	243607	244446	AN11779	.	-	839	Protein of unknown function	FALSE	FALSE	NA	2.5718	FALSE	4.143	FALSE	4.7152	FALSE	9.7896	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	overlapEnd	3.54441	12.7285	TRUE	An_kdmB_48h_HA_1_narrow_peak_23	0	554	includeFeature	5.62034	65.52143	NA	NA	NA	2
ChrIII_A_nidulans_FGSC_A4	244645	247180	AN5027	.	+	2535	Ortholog of A. nidulans FGSC A4 : AN1725, A. fumigatus Af293 : Afu2g14400, Afu3g12130 and A. niger CBS 513.88 : An11g08400, An02g07940, An12g01310, An02g00780	FALSE	FALSE	NA	4.5482	FALSE	8.507	FALSE	13.32	FALSE	31.0905	TRUE	0	1.16411477573057	0	1.7550842027788	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_23	0	-754	overlapStart	5.62034	65.52143	NA	NA	NA	2
ChrIII_A_nidulans_FGSC_A4	247642	249983	AN5026	.	+	2341	Ortholog of A. fumigatus Af293 : Afu3g12140, A. niger CBS 513.88 : An02g08280, A. oryzae RIB40 : AO090003000774, Aspergillus wentii : Aspwe1_0169199 and Aspergillus sydowii : Aspsy1_0087531	FALSE	FALSE	NA	8.2283	FALSE	12.5294	FALSE	5.9934	FALSE	8.1518	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_24	0	576	inside	2.83165	12.55612	NA	NA	NA	2
ChrIII_A_nidulans_FGSC_A4	250025	252480	AN5025	.	-	2455	Ortholog(s) have polyamine oxidase activity and role in pantothenate biosynthetic process, spermine catabolic process	FALSE	FALSE	NA	1.1611	FALSE	4.1093	FALSE	1.5806	FALSE	2.1501	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	252984	254768	AN5024	.	-	1784	Has domain(s) with predicted role in transmembrane transport and membrane localization	FALSE	FALSE	NA	0.9871	FALSE	1.7702	FALSE	1.5357	FALSE	1.3035	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	255814	256772	AN5023	.	+	958	Protein of unknown function	FALSE	FALSE	NA	0.7669	FALSE	1.9051	FALSE	1.8336	FALSE	0.8012	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	257964	259012	AN5022	.	+	1048	Dynactin p25 subunit; required for dynein/dynactin localization to the hyphal tip region and for interactions between dynein and the early endosome; contains several hexapeptide repeats	FALSE	FALSE	NA	3.2826	FALSE	2.0601	FALSE	3.2698	FALSE	2.5253	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	258919	261754	AN5021	.	-	2835	Ortholog(s) have role in conidium formation, regulation of growth rate	FALSE	FALSE	NA	8.5458	FALSE	3.3338	FALSE	6.6559	FALSE	6.8265	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	261904	263514	AN5020	.	+	1610	Putative ADP ribosylation factor (Arf) family protein; required for normal endocytosis and polarized growth; the Spitzenkorper and actin patches appear disrupted in an arfB mutant	FALSE	FALSE	NA	8.6194	FALSE	10.3364	FALSE	6.8071	FALSE	7.914	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	264402	265735	AN5019	.	+	1333	Has domain(s) with predicted 5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity, zinc ion binding activity and role in methionine biosynthetic process	FALSE	FALSE	NA	1.4415	FALSE	3.7165	FALSE	1.8865	FALSE	2.5802	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	268580	270104	AN5018	.	+	1524	Protein of unknown function	FALSE	FALSE	NA	1.5297	FALSE	2.4462	FALSE	1.5357	FALSE	1.6442	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	271085	272441	AN5017	.	+	1356	Has domain(s) with predicted oxidoreductase activity and role in metabolic process	FALSE	FALSE	NA	2.0727	FALSE	2.249	FALSE	1.8918	FALSE	46.0775	TRUE	0	4.02499802713183	0	3.85697006086212	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_25	-332	-517	upstream	2.43142	8.19955	NA	NA	NA	2
ChrIII_A_nidulans_FGSC_A4	273360	275116	AN5016	.	+	1756	Ortholog of Aspergillus sydowii : Aspsy1_0147753	FALSE	FALSE	NA	1.1514	FALSE	1.9372	FALSE	1.5511	FALSE	1.7089	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	275209	275968	AN5015	.	-	759	Putative conidiation gene; transcript induced by light in in developmentally competent mycelia; double conF and conJ deletion results in increased cellular glycerol or erythritol leading to delayed germination and desiccation resistance	FALSE	FALSE	NA	3.5616	FALSE	7.4837	FALSE	2.3304	FALSE	3.1489	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	278500	279522	AN5014	.	+	1022	Has domain(s) with predicted structural constituent of ribosome activity, role in translation and ribosome localization	FALSE	FALSE	NA	28.4679	TRUE	7.0686	FALSE	18.4622	TRUE	11.6964	FALSE	-1.86875397669065	-0.616255314959394	-0.598469450867515	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_28	-265	-404	upstream	1.89494	3.84169	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
ChrIII_A_nidulans_FGSC_A4	279466	281797	AN5013	.	-	2331	Ortholog(s) have 3'-5'-exoribonuclease activity and role in U5 snRNA 3'-end processing, exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	FALSE	FALSE	NA	3.6001	FALSE	3.5723	FALSE	2.8336	FALSE	2.8977	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	282846	284851	AN11778	.	-	2005	Putative exoinulinase	FALSE	FALSE	NA	6.263	FALSE	4.9572	FALSE	4.5509	FALSE	14.7922	TRUE	0	1.5084185578494	0	1.40650586565773	TRUE	An_kdmB_20h_HA_1_narrow_peak_29	-32	-252	upstream	5.05132	23.65276	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_26	-35	-280	upstream	4.88552	45.33285	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	285542	288237	AN11777	.	-	2695	Ortholog of Aspergillus sydowii : Aspsy1_0042827	FALSE	FALSE	NA	1.2755	FALSE	2.0118	FALSE	2.2598	FALSE	2.1322	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	289109	292630	AN5011	.	-	3521	Ortholog(s) have role in GPI anchor biosynthetic process, fungal-type cell wall organization and cellular bud neck, cellular bud tip, integral component of plasma membrane localization	FALSE	FALSE	NA	13.3635	FALSE	11.2909	FALSE	11.1765	FALSE	7.9274	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	292821	294241	AN5010	.	+	1420	Ortholog(s) have role in cellular response to starvation, filamentous growth of a population of unicellular organisms in response to biotic stimulus, filamentous growth of a population of unicellular organisms in response to starvation	FALSE	FALSE	NA	5.9178	FALSE	7.4061	FALSE	5.6672	FALSE	6.816	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	294010	294889	AN11776	.	-	879	Ortholog(s) have mitochondrial inner membrane, mitochondrial large ribosomal subunit localization	FALSE	FALSE	NA	11.0896	FALSE	10.873	FALSE	10.4793	FALSE	9.9577	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_30	0	-115	overlapStart	11.12685	91.33195	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_27	0	-130	includeFeature	5.88331	87.10017	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	295545	299096	AN5009	.	+	3551	Has domain(s) with predicted nucleic acid binding, nucleotide binding activity	FALSE	FALSE	NA	8.2153	FALSE	10.1777	FALSE	5.892	FALSE	7.6448	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_30	0	-542	overlapStart	11.12685	91.33195	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_27	0	-527	overlapStart	5.88331	87.10017	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	299080	299706	AN5008	.	-	626	Ortholog(s) have role in cellular copper ion homeostasis, mitochondrial respiratory chain complex IV assembly and mitochondrial intermembrane space localization	FALSE	FALSE	NA	4.2329	FALSE	6.8985	FALSE	6.1812	FALSE	3.3534	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	299911	301019	AN11775	.	+	1108	Ortholog(s) have role in Golgi to endosome transport, Golgi to plasma membrane protein transport, protein localization to Golgi apparatus, vesicle organization and integral component of Golgi membrane, trans-Golgi network localization	FALSE	FALSE	NA	6.4426	FALSE	10.0571	FALSE	5.1737	FALSE	6.8818	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	301225	302724	AN5007	.	+	1499	Has domain(s) with predicted metal ion binding activity	FALSE	FALSE	NA	1.718	FALSE	3.154	FALSE	2.6487	FALSE	2.2768	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	303446	305894	AN10611	.	-	2448	Ortholog(s) have phosphatidylinositol N-acetylglucosaminyltransferase activity and role in GPI anchor biosynthetic process	FALSE	FALSE	NA	2.544	FALSE	3.7496	FALSE	3.154	FALSE	2.7619	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	306631	309733	AN10621	.	-	3102	Ortholog(s) have ATP binding, ATPase activity, Y-form DNA binding, double-strand/single-strand DNA junction binding, four-way junction DNA binding and guanine/thymine mispair binding, more	FALSE	FALSE	NA	2.3905	FALSE	3.9173	FALSE	2.4796	FALSE	2.6285	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	309889	311668	AN5005	.	-	1779	Ortholog of A. fumigatus Af293 : Afu3g09840, A. niger CBS 513.88 : An16g03510, A. oryzae RIB40 : AO090005001262, Aspergillus wentii : Aspwe1_0036826 and Aspergillus sydowii : Aspsy1_0042841	FALSE	FALSE	NA	4.4644	FALSE	4.7684	FALSE	3.4062	FALSE	3.5646	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	311913	312957	AN5004	.	-	1044	Transcript induced by light in in developmentally competent mycelia	FALSE	FALSE	NA	14.1335	FALSE	6.8699	FALSE	8.604	FALSE	51.4829	TRUE	0	2.45014013116881	0	2.73743023069697	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	313213	316108	AN5003	.	-	2895	Ortholog(s) have role in negative regulation by symbiont of host inflammatory response	TRUE	FALSE	NA	12.7373	FALSE	18.4835	TRUE	11.086	FALSE	11.8788	FALSE	0.50415438798578	0	0	-0.597254690648697	TRUE	An_kdmB_20h_HA_1_narrow_peak_31	-666	-1167	upstream	4.78837	23.12653	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_29	-797	-1156	upstream	5.28927	61.22027	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	320245	320896	AN5002	.	-	651	Protein of unknown function	FALSE	FALSE	NA	16.4503	TRUE	15.7139	TRUE	19.5626	TRUE	15.5481	TRUE	-0.0622034297099976	-0.313357114073425	0.236770855975116	-0.0143828283883121	FALSE	NA	NA	NA	NA	NA	NA	overlapEnd	6.29855	51.02674	FALSE	NA	NA	NA	NA	NA	NA	overlapEnd	7.71927	127.30499	1
ChrIII_A_nidulans_FGSC_A4	322046	323775	AN11774	.	-	1729	Has domain(s) with predicted role in intra-Golgi vesicle-mediated transport and Golgi transport complex localization	FALSE	FALSE	NA	4.3244	FALSE	4.8494	FALSE	3.5577	FALSE	5.0998	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_31	0	770	inside	2.19695	6.81376	NA	NA	NA	2
ChrIII_A_nidulans_FGSC_A4	324341	326703	AN11773	.	-	2362	Ortholog(s) have 3'-5'-exoribonuclease activity	FALSE	FALSE	NA	3.9603	FALSE	3.9843	FALSE	3.3091	FALSE	3.0224	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	326863	327881	AN10622	.	+	1018	Ortholog(s) have role in mitochondrial respiratory chain complex assembly, phospholipid translocation and mitochondrial intermembrane space localization	FALSE	FALSE	NA	1.8316	FALSE	2.9172	FALSE	4.5152	FALSE	2.598	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	327814	328650	AN5000	.	-	836	Ortholog(s) have 3-hydroxyacyl-CoA dehydratase activity, enoyl-CoA hydratase activity and role in fatty acid elongation, sphingolipid biosynthetic process, vacuolar transport	FALSE	FALSE	NA	1.4469	FALSE	3.3578	FALSE	2.3945	FALSE	2.1445	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	329457	330464	AN4999	.	+	1007	Protein of unknown function	FALSE	FALSE	NA	5.2471	FALSE	6.0412	FALSE	5.4066	FALSE	2.5212	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_34	0	1050	includeFeature	5.75092	27.06276	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_32	0	412	inside	1.80071	4.41379	overlapEnd	4.95021	53.95788	4
